data,casos_dengue_regiao
2022-05-01,62.285714285714285
2022-05-02,62.285714285714285
2022-05-03,62.285714285714285
2022-05-04,62.285714285714285
2022-05-05,62.285714285714285
2022-05-06,62.285714285714285
2022-05-07,62.285714285714285
2022-05-08,65.85714285714286
2022-05-09,65.85714285714286
2022-05-10,65.85714285714286
2022-05-11,65.85714285714286
2022-05-12,65.85714285714286
2022-05-13,65.85714285714286
2022-05-14,65.85714285714286
2022-05-15,82.14285714285714
2022-05-16,82.14285714285714
2022-05-17,82.14285714285714
2022-05-18,82.14285714285714
2022-05-19,82.14285714285714
2022-05-20,82.14285714285714
2022-05-21,82.14285714285714
2022-05-22,68.85714285714286
2022-05-23,68.85714285714286
2022-05-24,68.85714285714286
2022-05-25,68.85714285714286
2022-05-26,68.85714285714286
2022-05-27,68.85714285714286
2022-05-28,68.85714285714286
2022-05-29,83.14285714285714
2022-05-30,83.14285714285714
2022-05-31,83.14285714285714
2022-06-01,83.14285714285714
2022-06-02,83.14285714285714
2022-06-03,83.14285714285714
2022-06-04,83.14285714285714
2022-06-05,95.57142857142857
2022-06-06,95.57142857142857
2022-06-07,95.57142857142857
2022-06-08,95.57142857142857
2022-06-09,95.57142857142857
2022-06-10,95.57142857142857
2022-06-11,95.57142857142857
2022-06-12,89.0
2022-06-13,89.0
2022-06-14,89.0
2022-06-15,89.0
2022-06-16,89.0
2022-06-17,89.0
2022-06-18,89.0
2022-06-19,87.57142857142857
2022-06-20,87.57142857142857
2022-06-21,87.57142857142857
2022-06-22,87.57142857142857
2022-06-23,87.57142857142857
2022-06-24,87.57142857142857
2022-06-25,87.57142857142857
2022-06-26,90.42857142857143
2022-06-27,90.42857142857143
2022-06-28,90.42857142857143
2022-06-29,90.42857142857143
2022-06-30,90.42857142857143
2022-07-01,90.42857142857143
2022-07-02,90.42857142857143
2022-07-03,73.0
2022-07-04,73.0
2022-07-05,73.0
2022-07-06,73.0
2022-07-07,73.0
2022-07-08,73.0
2022-07-09,73.0
2022-07-10,73.14285714285714
2022-07-11,73.14285714285714
2022-07-12,73.14285714285714
2022-07-13,73.14285714285714
2022-07-14,73.14285714285714
2022-07-15,73.14285714285714
2022-07-16,73.14285714285714
2022-07-17,62.285714285714285
2022-07-18,62.285714285714285
2022-07-19,62.285714285714285
2022-07-20,62.285714285714285
2022-07-21,62.285714285714285
2022-07-22,62.285714285714285
2022-07-23,62.285714285714285
2022-07-24,59.857142857142854
2022-07-25,59.857142857142854
2022-07-26,59.857142857142854
2022-07-27,59.857142857142854
2022-07-28,59.857142857142854
2022-07-29,59.857142857142854
2022-07-30,59.857142857142854
2022-07-31,57.0
2022-08-01,57.0
2022-08-02,57.0
2022-08-03,57.0
2022-08-04,57.0
2022-08-05,57.0
2022-08-06,57.0
2022-08-07,51.142857142857146
2022-08-08,51.142857142857146
2022-08-09,51.142857142857146
2022-08-10,51.142857142857146
2022-08-11,51.142857142857146
2022-08-12,51.142857142857146
2022-08-13,51.142857142857146
2022-08-14,47.42857142857143
2022-08-15,47.42857142857143
2022-08-16,47.42857142857143
2022-08-17,47.42857142857143
2022-08-18,47.42857142857143
2022-08-19,47.42857142857143
2022-08-20,47.42857142857143
2022-08-21,26.714285714285715
2022-08-22,26.714285714285715
2022-08-23,26.714285714285715
2022-08-24,26.714285714285715
2022-08-25,26.714285714285715
2022-08-26,26.714285714285715
2022-08-27,26.714285714285715
2022-08-28,35.0
2022-08-29,35.0
2022-08-30,35.0
2022-08-31,35.0
2022-09-01,35.0
2022-09-02,35.0
2022-09-03,35.0
2022-09-04,29.571428571428573
2022-09-05,29.571428571428573
2022-09-06,29.571428571428573
2022-09-07,29.571428571428573
2022-09-08,29.571428571428573
2022-09-09,29.571428571428573
2022-09-10,29.571428571428573
2022-09-11,22.428571428571427
2022-09-12,22.428571428571427
2022-09-13,22.428571428571427
2022-09-14,22.428571428571427
2022-09-15,22.428571428571427
2022-09-16,22.428571428571427
2022-09-17,22.428571428571427
2022-09-18,20.571428571428573
2022-09-19,20.571428571428573
2022-09-20,20.571428571428573
2022-09-21,20.571428571428573
2022-09-22,20.571428571428573
2022-09-23,20.571428571428573
2022-09-24,20.571428571428573
2022-09-25,19.428571428571427
2022-09-26,19.428571428571427
2022-09-27,19.428571428571427
2022-09-28,19.428571428571427
2022-09-29,19.428571428571427
2022-09-30,19.428571428571427
2022-10-01,19.428571428571427
2022-10-02,15.571428571428571
2022-10-03,15.571428571428571
2022-10-04,15.571428571428571
2022-10-05,15.571428571428571
2022-10-06,15.571428571428571
2022-10-07,15.571428571428571
2022-10-08,15.571428571428571
2022-10-09,18.571428571428573
2022-10-10,18.571428571428573
2022-10-11,18.571428571428573
2022-10-12,18.571428571428573
2022-10-13,18.571428571428573
2022-10-14,18.571428571428573
2022-10-15,18.571428571428573
2022-10-16,11.0
2022-10-17,11.0
2022-10-18,11.0
2022-10-19,11.0
2022-10-20,11.0
2022-10-21,11.0
2022-10-22,11.0
2022-10-23,12.571428571428571
2022-10-24,12.571428571428571
2022-10-25,12.571428571428571
2022-10-26,12.571428571428571
2022-10-27,12.571428571428571
2022-10-28,12.571428571428571
2022-10-29,12.571428571428571
2022-10-30,12.857142857142858
2022-10-31,12.857142857142858
2022-11-01,12.857142857142858
2022-11-02,12.857142857142858
2022-11-03,12.857142857142858
2022-11-04,12.857142857142858
2022-11-05,12.857142857142858
2022-11-06,13.857142857142858
2022-11-07,13.857142857142858
2022-11-08,13.857142857142858
2022-11-09,13.857142857142858
2022-11-10,13.857142857142858
2022-11-11,13.857142857142858
2022-11-12,13.857142857142858
2022-11-13,11.571428571428571
2022-11-14,11.571428571428571
2022-11-15,11.571428571428571
2022-11-16,11.571428571428571
2022-11-17,11.571428571428571
2022-11-18,11.571428571428571
2022-11-19,11.571428571428571
2022-11-20,6.0
2022-11-21,6.0
2022-11-22,6.0
2022-11-23,6.0
2022-11-24,6.0
2022-11-25,6.0
2022-11-26,6.0
2022-11-27,4.571428571428571
2022-11-28,4.571428571428571
2022-11-29,4.571428571428571
2022-11-30,4.571428571428571
2022-12-01,4.571428571428571
2022-12-02,4.571428571428571
2022-12-03,4.571428571428571
2022-12-04,6.0
2022-12-05,6.0
2022-12-06,6.0
2022-12-07,6.0
2022-12-08,6.0
2022-12-09,6.0
2022-12-10,6.0
2022-12-11,1.7142857142857142
2022-12-12,1.7142857142857142
2022-12-13,1.7142857142857142
2022-12-14,1.7142857142857142
2022-12-15,1.7142857142857142
2022-12-16,1.7142857142857142
2022-12-17,1.7142857142857142
2022-12-18,0.5714285714285714
2022-12-19,0.5714285714285714
2022-12-20,0.5714285714285714
2022-12-21,0.5714285714285714
2022-12-22,0.5714285714285714
2022-12-23,0.5714285714285714
2022-12-24,0.5714285714285714
2022-12-25,2.7142857142857144
2022-12-26,2.7142857142857144
2022-12-27,2.7142857142857144
2022-12-28,2.7142857142857144
2022-12-29,2.7142857142857144
2022-12-30,2.7142857142857144
2022-12-31,2.7142857142857144
2023-01-01,10.142857142857142
2023-01-02,10.142857142857142
2023-01-03,10.142857142857142
2023-01-04,10.142857142857142
2023-01-05,10.142857142857142
2023-01-06,10.142857142857142
2023-01-07,10.142857142857142
2023-01-08,8.428571428571429
2023-01-09,8.428571428571429
2023-01-10,8.428571428571429
2023-01-11,8.428571428571429
2023-01-12,8.428571428571429
2023-01-13,8.428571428571429
2023-01-14,8.428571428571429
2023-01-15,10.285714285714286
2023-01-16,10.285714285714286
2023-01-17,10.285714285714286
2023-01-18,10.285714285714286
2023-01-19,10.285714285714286
2023-01-20,10.285714285714286
2023-01-21,10.285714285714286
2023-01-22,12.571428571428571
2023-01-23,12.571428571428571
2023-01-24,12.571428571428571
2023-01-25,12.571428571428571
2023-01-26,12.571428571428571
2023-01-27,12.571428571428571
2023-01-28,12.571428571428571
2023-01-29,10.857142857142858
2023-01-30,10.857142857142858
2023-01-31,10.857142857142858
2023-02-01,10.857142857142858
2023-02-02,10.857142857142858
2023-02-03,10.857142857142858
2023-02-04,10.857142857142858
2023-02-05,12.571428571428571
2023-02-06,12.571428571428571
2023-02-07,12.571428571428571
2023-02-08,12.571428571428571
2023-02-09,12.571428571428571
2023-02-10,12.571428571428571
2023-02-11,12.571428571428571
2023-02-12,9.714285714285714
2023-02-13,9.714285714285714
2023-02-14,9.714285714285714
2023-02-15,9.714285714285714
2023-02-16,9.714285714285714
2023-02-17,9.714285714285714
2023-02-18,9.714285714285714
2023-02-19,11.714285714285714
2023-02-20,11.714285714285714
2023-02-21,11.714285714285714
2023-02-22,11.714285714285714
2023-02-23,11.714285714285714
2023-02-24,11.714285714285714
2023-02-25,11.714285714285714
2023-02-26,12.714285714285714
2023-02-27,12.714285714285714
2023-02-28,12.714285714285714
2023-03-01,12.714285714285714
2023-03-02,12.714285714285714
2023-03-03,12.714285714285714
2023-03-04,12.714285714285714
2023-03-05,14.571428571428571
2023-03-06,14.571428571428571
2023-03-07,14.571428571428571
2023-03-08,14.571428571428571
2023-03-09,14.571428571428571
2023-03-10,14.571428571428571
2023-03-11,14.571428571428571
2023-03-12,16.714285714285715
2023-03-13,16.714285714285715
2023-03-14,16.714285714285715
2023-03-15,16.714285714285715
2023-03-16,16.714285714285715
2023-03-17,16.714285714285715
2023-03-18,16.714285714285715
2023-03-19,25.857142857142858
2023-03-20,25.857142857142858
2023-03-21,25.857142857142858
2023-03-22,25.857142857142858
2023-03-23,25.857142857142858
2023-03-24,25.857142857142858
2023-03-25,25.857142857142858
2023-03-26,25.857142857142858
2023-03-27,25.857142857142858
2023-03-28,25.857142857142858
2023-03-29,25.857142857142858
2023-03-30,25.857142857142858
2023-03-31,25.857142857142858
2023-04-01,25.857142857142858
2023-04-02,24.285714285714285
2023-04-03,24.285714285714285
2023-04-04,24.285714285714285
2023-04-05,24.285714285714285
2023-04-06,24.285714285714285
2023-04-07,24.285714285714285
2023-04-08,24.285714285714285
2023-04-09,30.142857142857142
2023-04-10,30.142857142857142
2023-04-11,30.142857142857142
2023-04-12,30.142857142857142
2023-04-13,30.142857142857142
2023-04-14,30.142857142857142
2023-04-15,30.142857142857142
2023-04-16,25.285714285714285
2023-04-17,25.285714285714285
2023-04-18,25.285714285714285
2023-04-19,25.285714285714285
2023-04-20,25.285714285714285
2023-04-21,25.285714285714285
2023-04-22,25.285714285714285
2023-04-23,21.571428571428573
2023-04-24,21.571428571428573
2023-04-25,21.571428571428573
2023-04-26,21.571428571428573
2023-04-27,21.571428571428573
2023-04-28,21.571428571428573
2023-04-29,21.571428571428573
2023-04-30,19.285714285714285
2023-05-01,19.285714285714285
2023-05-02,19.285714285714285
2023-05-03,19.285714285714285
2023-05-04,19.285714285714285
2023-05-05,19.285714285714285
2023-05-06,19.285714285714285
2023-05-07,17.857142857142858
2023-05-08,17.857142857142858
2023-05-09,17.857142857142858
2023-05-10,17.857142857142858
2023-05-11,17.857142857142858
2023-05-12,17.857142857142858
2023-05-13,17.857142857142858
2023-05-14,17.428571428571427
2023-05-15,17.428571428571427
2023-05-16,17.428571428571427
2023-05-17,17.428571428571427
2023-05-18,17.428571428571427
2023-05-19,17.428571428571427
2023-05-20,17.428571428571427
2023-05-21,17.714285714285715
2023-05-22,17.714285714285715
2023-05-23,17.714285714285715
2023-05-24,17.714285714285715
2023-05-25,17.714285714285715
2023-05-26,17.714285714285715
2023-05-27,17.714285714285715
2023-05-28,15.142857142857142
2023-05-29,15.142857142857142
2023-05-30,15.142857142857142
2023-05-31,15.142857142857142
2023-06-01,15.142857142857142
2023-06-02,15.142857142857142
2023-06-03,15.142857142857142
2023-06-04,13.714285714285714
2023-06-05,13.714285714285714
2023-06-06,13.714285714285714
2023-06-07,13.714285714285714
2023-06-08,13.714285714285714
2023-06-09,13.714285714285714
2023-06-10,13.714285714285714
2023-06-11,11.142857142857142
2023-06-12,11.142857142857142
2023-06-13,11.142857142857142
2023-06-14,11.142857142857142
2023-06-15,11.142857142857142
2023-06-16,11.142857142857142
2023-06-17,11.142857142857142
2023-06-18,14.428571428571429
2023-06-19,14.428571428571429
2023-06-20,14.428571428571429
2023-06-21,14.428571428571429
2023-06-22,14.428571428571429
2023-06-23,14.428571428571429
2023-06-24,14.428571428571429
2023-06-25,12.428571428571429
2023-06-26,12.428571428571429
2023-06-27,12.428571428571429
2023-06-28,12.428571428571429
2023-06-29,12.428571428571429
2023-06-30,12.428571428571429
2023-07-01,12.428571428571429
2023-07-02,13.857142857142858
2023-07-03,13.857142857142858
2023-07-04,13.857142857142858
2023-07-05,13.857142857142858
2023-07-06,13.857142857142858
2023-07-07,13.857142857142858
2023-07-08,13.857142857142858
2023-07-09,14.142857142857142
2023-07-10,14.142857142857142
2023-07-11,14.142857142857142
2023-07-12,14.142857142857142
2023-07-13,14.142857142857142
2023-07-14,14.142857142857142
2023-07-15,14.142857142857142
2023-07-16,9.857142857142858
2023-07-17,9.857142857142858
2023-07-18,9.857142857142858
2023-07-19,9.857142857142858
2023-07-20,9.857142857142858
2023-07-21,9.857142857142858
2023-07-22,9.857142857142858
2023-07-23,10.285714285714286
2023-07-24,10.285714285714286
2023-07-25,10.285714285714286
2023-07-26,10.285714285714286
2023-07-27,10.285714285714286
2023-07-28,10.285714285714286
2023-07-29,10.285714285714286
2023-07-30,9.714285714285714
2023-07-31,9.714285714285714
2023-08-01,9.714285714285714
2023-08-02,9.714285714285714
2023-08-03,9.714285714285714
2023-08-04,9.714285714285714
2023-08-05,9.714285714285714
2023-08-06,10.857142857142858
2023-08-07,10.857142857142858
2023-08-08,10.857142857142858
2023-08-09,10.857142857142858
2023-08-10,10.857142857142858
2023-08-11,10.857142857142858
2023-08-12,10.857142857142858
2023-08-13,8.857142857142858
2023-08-14,8.857142857142858
2023-08-15,8.857142857142858
2023-08-16,8.857142857142858
2023-08-17,8.857142857142858
2023-08-18,8.857142857142858
2023-08-19,8.857142857142858
2023-08-20,9.0
2023-08-21,9.0
2023-08-22,9.0
2023-08-23,9.0
2023-08-24,9.0
2023-08-25,9.0
2023-08-26,9.0
2023-08-27,8.857142857142858
2023-08-28,8.857142857142858
2023-08-29,8.857142857142858
2023-08-30,8.857142857142858
2023-08-31,8.857142857142858
2023-09-01,8.857142857142858
2023-09-02,8.857142857142858
2023-09-03,9.428571428571429
2023-09-04,9.428571428571429
2023-09-05,9.428571428571429
2023-09-06,9.428571428571429
2023-09-07,9.428571428571429
2023-09-08,9.428571428571429
2023-09-09,9.428571428571429
2023-09-10,10.142857142857142
2023-09-11,10.142857142857142
2023-09-12,10.142857142857142
2023-09-13,10.142857142857142
2023-09-14,10.142857142857142
2023-09-15,10.142857142857142
2023-09-16,10.142857142857142
2023-09-17,10.285714285714286
2023-09-18,10.285714285714286
2023-09-19,10.285714285714286
2023-09-20,10.285714285714286
2023-09-21,10.285714285714286
2023-09-22,10.285714285714286
2023-09-23,10.285714285714286
2023-09-24,12.428571428571429
2023-09-25,12.428571428571429
2023-09-26,12.428571428571429
2023-09-27,12.428571428571429
2023-09-28,12.428571428571429
2023-09-29,12.428571428571429
2023-09-30,12.428571428571429
2023-10-01,11.428571428571429
2023-10-02,11.428571428571429
2023-10-03,11.428571428571429
2023-10-04,11.428571428571429
2023-10-05,11.428571428571429
2023-10-06,11.428571428571429
2023-10-07,11.428571428571429
2023-10-08,10.857142857142858
2023-10-09,10.857142857142858
2023-10-10,10.857142857142858
2023-10-11,10.857142857142858
2023-10-12,10.857142857142858
2023-10-13,10.857142857142858
2023-10-14,10.857142857142858
2023-10-15,16.0
2023-10-16,16.0
2023-10-17,16.0
2023-10-18,16.0
2023-10-19,16.0
2023-10-20,16.0
2023-10-21,16.0
2023-10-22,8.428571428571429
2023-10-23,8.428571428571429
2023-10-24,8.428571428571429
2023-10-25,8.428571428571429
2023-10-26,8.428571428571429
2023-10-27,8.428571428571429
2023-10-28,8.428571428571429
2023-10-29,11.142857142857142
2023-10-30,11.142857142857142
2023-10-31,11.142857142857142
2023-11-01,11.142857142857142
2023-11-02,11.142857142857142
2023-11-03,11.142857142857142
2023-11-04,11.142857142857142
2023-11-05,11.857142857142858
2023-11-06,11.857142857142858
2023-11-07,11.857142857142858
2023-11-08,11.857142857142858
2023-11-09,11.857142857142858
2023-11-10,11.857142857142858
2023-11-11,11.857142857142858
2023-11-12,10.142857142857142
2023-11-13,10.142857142857142
2023-11-14,10.142857142857142
2023-11-15,10.142857142857142
2023-11-16,10.142857142857142
2023-11-17,10.142857142857142
2023-11-18,10.142857142857142
2023-11-19,12.0
2023-11-20,12.0
2023-11-21,12.0
2023-11-22,12.0
2023-11-23,12.0
2023-11-24,12.0
2023-11-25,12.0
2023-11-26,12.714285714285714
2023-11-27,12.714285714285714
2023-11-28,12.714285714285714
2023-11-29,12.714285714285714
2023-11-30,12.714285714285714
2023-12-01,12.714285714285714
2023-12-02,12.714285714285714
2023-12-03,12.714285714285714
2023-12-04,12.714285714285714
2023-12-05,12.714285714285714
2023-12-06,12.714285714285714
2023-12-07,12.714285714285714
2023-12-08,12.714285714285714
2023-12-09,12.714285714285714
2023-12-10,8.285714285714286
2023-12-11,8.285714285714286
2023-12-12,8.285714285714286
2023-12-13,8.285714285714286
2023-12-14,8.285714285714286
2023-12-15,8.285714285714286
2023-12-16,8.285714285714286
2023-12-17,7.0
2023-12-18,7.0
2023-12-19,7.0
2023-12-20,7.0
2023-12-21,7.0
2023-12-22,7.0
2023-12-23,7.0
2023-12-24,8.142857142857142
2023-12-25,8.142857142857142
2023-12-26,8.142857142857142
2023-12-27,8.142857142857142
2023-12-28,8.142857142857142
2023-12-29,8.142857142857142
2023-12-30,8.142857142857142
2023-12-31,12.857142857142858
2024-01-01,12.857142857142858
2024-01-02,12.857142857142858
2024-01-03,12.857142857142858
2024-01-04,12.857142857142858
2024-01-05,12.857142857142858
2024-01-06,12.857142857142858
2024-01-07,20.428571428571427
2024-01-08,20.428571428571427
2024-01-09,20.428571428571427
2024-01-10,20.428571428571427
2024-01-11,20.428571428571427
2024-01-12,20.428571428571427
2024-01-13,20.428571428571427
2024-01-14,15.714285714285714
2024-01-15,15.714285714285714
2024-01-16,15.714285714285714
2024-01-17,15.714285714285714
2024-01-18,15.714285714285714
2024-01-19,15.714285714285714
2024-01-20,15.714285714285714
2024-01-21,16.285714285714285
2024-01-22,16.285714285714285
2024-01-23,16.285714285714285
2024-01-24,16.285714285714285
2024-01-25,16.285714285714285
2024-01-26,16.285714285714285
2024-01-27,16.285714285714285
2024-01-28,26.714285714285715
2024-01-29,26.714285714285715
2024-01-30,26.714285714285715
2024-01-31,26.714285714285715
2024-02-01,26.714285714285715
2024-02-02,26.714285714285715
2024-02-03,26.714285714285715
2024-02-04,27.0
2024-02-05,27.0
2024-02-06,27.0
2024-02-07,27.0
2024-02-08,27.0
2024-02-09,27.0
2024-02-10,27.0
2024-02-11,53.0
2024-02-12,53.0
2024-02-13,53.0
2024-02-14,53.0
2024-02-15,53.0
2024-02-16,53.0
2024-02-17,53.0
2024-02-18,88.14285714285714
2024-02-19,88.14285714285714
2024-02-20,88.14285714285714
2024-02-21,88.14285714285714
2024-02-22,88.14285714285714
2024-02-23,88.14285714285714
2024-02-24,88.14285714285714
2024-02-25,125.14285714285714
2024-02-26,125.14285714285714
2024-02-27,125.14285714285714
2024-02-28,125.14285714285714
2024-02-29,125.14285714285714
2024-03-01,125.14285714285714
2024-03-02,125.14285714285714
2024-03-03,128.85714285714286
2024-03-04,128.85714285714286
2024-03-05,128.85714285714286
2024-03-06,128.85714285714286
2024-03-07,128.85714285714286
2024-03-08,128.85714285714286
2024-03-09,128.85714285714286
2024-03-10,126.85714285714286
2024-03-11,126.85714285714286
2024-03-12,126.85714285714286
2024-03-13,126.85714285714286
2024-03-14,126.85714285714286
2024-03-15,126.85714285714286
2024-03-16,126.85714285714286
2024-03-17,118.42857142857143
2024-03-18,118.42857142857143
2024-03-19,118.42857142857143
2024-03-20,118.42857142857143
2024-03-21,118.42857142857143
2024-03-22,118.42857142857143
2024-03-23,118.42857142857143
2024-03-24,72.28571428571429
2024-03-25,72.28571428571429
2024-03-26,72.28571428571429
2024-03-27,72.28571428571429
2024-03-28,72.28571428571429
2024-03-29,72.28571428571429
2024-03-30,72.28571428571429
2024-03-31,85.71428571428571
2024-04-01,85.71428571428571
2024-04-02,85.71428571428571
2024-04-03,85.71428571428571
2024-04-04,85.71428571428571
2024-04-05,85.71428571428571
2024-04-06,85.71428571428571
2024-04-07,67.28571428571429
2024-04-08,67.28571428571429
2024-04-09,67.28571428571429
2024-04-10,67.28571428571429
2024-04-11,67.28571428571429
2024-04-12,67.28571428571429
2024-04-13,67.28571428571429
2024-04-14,53.142857142857146
2024-04-15,53.142857142857146
2024-04-16,53.142857142857146
2024-04-17,53.142857142857146
2024-04-18,53.142857142857146
2024-04-19,53.142857142857146
2024-04-20,53.142857142857146
2024-04-21,44.142857142857146
2024-04-22,44.142857142857146
2024-04-23,44.142857142857146
2024-04-24,44.142857142857146
2024-04-25,44.142857142857146
2024-04-26,44.142857142857146
2024-04-27,44.142857142857146
2024-04-28,47.857142857142854
2024-04-29,47.857142857142854
2024-04-30,47.857142857142854
2024-05-01,47.857142857142854
2024-05-02,47.857142857142854
2024-05-03,47.857142857142854
2024-05-04,47.857142857142854
2024-05-05,47.285714285714285
2024-05-06,47.285714285714285
2024-05-07,47.285714285714285
2024-05-08,47.285714285714285
2024-05-09,47.285714285714285
2024-05-10,47.285714285714285
2024-05-11,47.285714285714285
2024-05-12,45.42857142857143
2024-05-13,45.42857142857143
2024-05-14,45.42857142857143
2024-05-15,45.42857142857143
2024-05-16,45.42857142857143
2024-05-17,45.42857142857143
2024-05-18,45.42857142857143
2024-05-19,32.142857142857146
2024-05-20,32.142857142857146
2024-05-21,32.142857142857146
2024-05-22,32.142857142857146
2024-05-23,32.142857142857146
2024-05-24,32.142857142857146
2024-05-25,32.142857142857146
2024-05-26,29.571428571428573
2024-05-27,29.571428571428573
2024-05-28,29.571428571428573
2024-05-29,29.571428571428573
2024-05-30,29.571428571428573
2024-05-31,29.571428571428573
2024-06-01,29.571428571428573
2024-06-02,30.857142857142858
2024-06-03,30.857142857142858
2024-06-04,30.857142857142858
2024-06-05,30.857142857142858
2024-06-06,30.857142857142858
2024-06-07,30.857142857142858
2024-06-08,30.857142857142858
2024-06-09,33.714285714285715
2024-06-10,33.714285714285715
2024-06-11,33.714285714285715
2024-06-12,33.714285714285715
2024-06-13,33.714285714285715
2024-06-14,33.714285714285715
2024-06-15,33.714285714285715
2024-06-16,26.285714285714285
2024-06-17,26.285714285714285
2024-06-18,26.285714285714285
2024-06-19,26.285714285714285
2024-06-20,26.285714285714285
2024-06-21,26.285714285714285
2024-06-22,26.285714285714285
2024-06-23,28.142857142857142
2024-06-24,28.142857142857142
2024-06-25,28.142857142857142
2024-06-26,28.142857142857142
2024-06-27,28.142857142857142
2024-06-28,28.142857142857142
2024-06-29,28.142857142857142
2024-06-30,30.571428571428573
2024-07-01,30.571428571428573
2024-07-02,30.571428571428573
2024-07-03,30.571428571428573
2024-07-04,30.571428571428573
2024-07-05,30.571428571428573
2024-07-06,30.571428571428573
2024-07-07,27.0
2024-07-08,27.0
2024-07-09,27.0
2024-07-10,27.0
2024-07-11,27.0
2024-07-12,27.0
2024-07-13,27.0
2024-07-14,28.0
2024-07-15,28.0
2024-07-16,28.0
2024-07-17,28.0
2024-07-18,28.0
2024-07-19,28.0
2024-07-20,28.0
2024-07-21,24.857142857142858
2024-07-22,24.857142857142858
2024-07-23,24.857142857142858
2024-07-24,24.857142857142858
2024-07-25,24.857142857142858
2024-07-26,24.857142857142858
2024-07-27,24.857142857142858
2024-07-28,26.285714285714285
2024-07-29,26.285714285714285
2024-07-30,26.285714285714285
2024-07-31,26.285714285714285
2024-08-01,26.285714285714285
2024-08-02,26.285714285714285
2024-08-03,26.285714285714285
2024-08-04,28.285714285714285
2024-08-05,28.285714285714285
2024-08-06,28.285714285714285
2024-08-07,28.285714285714285
2024-08-08,28.285714285714285
2024-08-09,28.285714285714285
2024-08-10,28.285714285714285
2024-08-11,28.142857142857142
2024-08-12,28.142857142857142
2024-08-13,28.142857142857142
2024-08-14,28.142857142857142
2024-08-15,28.142857142857142
2024-08-16,28.142857142857142
2024-08-17,28.142857142857142
2024-08-18,22.428571428571427
2024-08-19,22.428571428571427
2024-08-20,22.428571428571427
2024-08-21,22.428571428571427
2024-08-22,22.428571428571427
